[   0 ,    0 249 803] 时隙: 0---------------------------------------------------------------------
[   4 ,  839 963 210] mana_node is 2
[   4 ,  839 984 823] 时隙:42---------------------------------------------------------------------
[   4 ,  840  16 685] daatr_str.access_state is 0
[   4 ,  840  27 635] state is 3
[   4 ,  859 950 983] mana_node is 2
[   4 ,  859 974 285] daatr_str.access_state is 0
[   4 ,  859 982 770] state is 3
[   4 ,  860  89 523] 时隙:43---------------------------------------------------------------------
[   4 ,  879 968 795] mana_node is 2
[   4 ,  879 987 955] daatr_str.access_state is 0
[   4 ,  879 996 358] state is 3
[   4 ,  880  70 110] 时隙:44---------------------------------------------------------------------
[   4 ,  899 968  33] mana_node is 2
[   4 ,  899 986 520] daatr_str.access_state is 0
[   4 ,  899 994 480] state is 3
[   4 ,  900  62 715] 时隙:45---------------------------------------------------------------------
[   4 ,  919 969 393] mana_node is 2
[   4 ,  919 997 793] daatr_str.access_state is 0
[   4 ,  920  17 828] state is 3
[   4 ,  920  81 838] 时隙:46---------------------------------------------------------------------
[   4 ,  939 965 468] mana_node is 2
[   4 ,  939 986 308] daatr_str.access_state is 0
[   4 ,  939 995 113] state is 3
[   4 ,  940  54 993] 时隙:47---------------------------------------------------------------------
[   4 ,  959 969 978] mana_node is 2
[   4 ,  959 991 493] daatr_str.access_state is 0
[   4 ,  960  12 128] state is 3
[   4 ,  960  36 378] 时隙:48---------------------------------------------------------------------
[   4 ,  979 958 823] mana_node is 2
[   4 ,  979 985 300] daatr_str.access_state is 0
[   4 ,  979 998 780] state is 3
[   4 ,  980  23 328] 时隙:49---------------------------------------------------------------------
[   4 ,  999 953 340] mana_node is 2
[   4 ,  999 977 938] daatr_str.access_state is 0
[   4 ,  999 991 980] state is 3
[   5 ,    0  17 190] 时隙: 0---------------------------------------------------------------------
[   5 ,    0 691 135] NODE  1 此时未收到状态调整信息
[   5 ,   19 958 155] mana_node is 2
[   5 ,   19 978 395] daatr_str.access_state is 0
[   5 ,   19 986 863] state is 3
[   5 ,   20  94 355] 时隙: 1---------------------------------------------------------------------
[   5 ,   20 790 173] NODE  1 发送飞行状态信息
[   5 ,   39 959 728] mana_node is 2
[   5 ,   39 985  40] daatr_str.access_state is 0
[   5 ,   39 993 848] state is 3
[   5 ,   40  19 985] 时隙: 2---------------------------------------------------------------------
[   5 ,   40 554 558] NODE  1 收到网管节点飞行状态信息
[   5 ,   41 119 368] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   5 ,   59 956 158] mana_node is 2
[   5 ,   59 983 978] daatr_str.access_state is 0
[   5 ,   59 998 305] state is 3
[   5 ,   60  25 133] 时隙: 3---------------------------------------------------------------------
[   5 ,   79 966 123] mana_node is 2
[   5 ,   79 994 240] daatr_str.access_state is 0
[   5 ,   80   8 853] state is 3
[   5 ,   80  86 838] 时隙: 4---------------------------------------------------------------------
[   5 ,   81  46  75] NODE  1 收到普通节点飞行状态信息
[   5 ,   81 572 560] 最佳天线编号: 3, 俯仰角: -8.523248, 方位角: 25.813269
[   5 ,   99 970 348] mana_node is 2
[   5 ,  100   0 180] daatr_str.access_state is 0
[   5 ,  100  14 678] state is 3
[   5 ,  100  39 958] 时隙: 5---------------------------------------------------------------------
[   5 ,  119 968 293] mana_node is 2
[   5 ,  119 996 440] daatr_str.access_state is 0
[   5 ,  120  10 148] state is 3
[   5 ,  120  32 713] 时隙: 6---------------------------------------------------------------------
[   5 ,  139 958  30] mana_node is 2
[   5 ,  139 983 390] daatr_str.access_state is 0
[   5 ,  139 997 428] state is 3
[   5 ,  140  21 995] 时隙: 7---------------------------------------------------------------------
[   5 ,  159 969 278] mana_node is 2
[   5 ,  159 995 600] daatr_str.access_state is 0
[   5 ,  160  17 465] state is 3
[   5 ,  160  53 205] 时隙: 8---------------------------------------------------------------------
[   5 ,  179 955 920] mana_node is 2
[   5 ,  179 977 368] daatr_str.access_state is 0
[   5 ,  179 986 328] state is 3
[   5 ,  180   5 838] 时隙: 9---------------------------------------------------------------------
[   5 ,  199 963 333] mana_node is 2
[   5 ,  199 987 460] daatr_str.access_state is 0
[   5 ,  200   1 425] state is 3
[   5 ,  200  24 598] 时隙:10---------------------------------------------------------------------
[   5 ,  219 955 330] mana_node is 2
[   5 ,  219 980 868] daatr_str.access_state is 0
[   5 ,  219 995  50] 时隙:11---------------------------------------------------------------------
[   5 ,  220  26 503] state is 3
[   5 ,  239 957 665] mana_node is 2
[   5 ,  239 977 553] daatr_str.access_state is 0
[   5 ,  239 986 495] state is 3
[   5 ,  240   6 705] 时隙:12---------------------------------------------------------------------
[   5 ,  259 958 118] mana_node is 2
[   5 ,  259 981 935] daatr_str.access_state is 0
[   5 ,  259 995 670] state is 3
[   5 ,  260   8 965] 时隙:13---------------------------------------------------------------------
[   5 ,  279 956 153] mana_node is 2
[   5 ,  279 991  33] daatr_str.access_state is 0
[   5 ,  280   6 440] state is 3
[   5 ,  280  45 513] 时隙:14---------------------------------------------------------------------
[   5 ,  299 968 345] mana_node is 2
[   5 ,  299 997 715] daatr_str.access_state is 0
[   5 ,  300  14 643] state is 3
[   5 ,  300  57 463] 时隙:15---------------------------------------------------------------------
[   5 ,  319 957 158] mana_node is 2
[   5 ,  319 981 558] daatr_str.access_state is 0
[   5 ,  319 990 558] state is 3
[   5 ,  320  26 503] 时隙:16---------------------------------------------------------------------
[   5 ,  339 954 395] mana_node is 2
[   5 ,  339 979  60] daatr_str.access_state is 0
[   5 ,  339 992 525] state is 3
[   5 ,  340  16 903] 时隙:17---------------------------------------------------------------------
[   5 ,  359 954  50] mana_node is 2
[   5 ,  359 979 700] daatr_str.access_state is 0
[   5 ,  359 995 835] state is 3
[   5 ,  360  22 458] 时隙:18---------------------------------------------------------------------
[   5 ,  379 958 800] mana_node is 2
[   5 ,  379 981   5] daatr_str.access_state is 0
[   5 ,  379 996 535] state is 3
[   5 ,  380  21 493] 时隙:19---------------------------------------------------------------------
[   5 ,  399 969 675] mana_node is 2
[   5 ,  399 995 120] daatr_str.access_state is 0
[   5 ,  400   9 455] state is 3
[   5 ,  400  33 508] 时隙:20---------------------------------------------------------------------
[   5 ,  419 966 738] mana_node is 2
[   5 ,  419 990 738] 时隙:21---------------------------------------------------------------------
[   5 ,  420  22 450] daatr_str.access_state is 0
[   5 ,  420  33 325] state is 3
[   5 ,  439 965 760] mana_node is 2
[   5 ,  439 991 855] daatr_str.access_state is 0
[   5 ,  440   7 650] state is 3
[   5 ,  440  32 125] 时隙:22---------------------------------------------------------------------
[   5 ,  459 968 928] mana_node is 2
[   5 ,  460   6 700] daatr_str.access_state is 0
[   5 ,  460  16 903] state is 3
[   5 ,  460  40 223] 时隙:23---------------------------------------------------------------------
[   5 ,  479 969 800] mana_node is 2
[   5 ,  479 986 408] daatr_str.access_state is 0
[   5 ,  479 995 203] state is 3
[   5 ,  480  28 203] 时隙:24---------------------------------------------------------------------
[   5 ,  499 968 160] mana_node is 2
[   5 ,  500  15 713] daatr_str.access_state is 0
[   5 ,  500  30 453] state is 3
[   5 ,  500  53 403] 时隙:25---------------------------------------------------------------------
[   5 ,  500  68 310] 网络层管控信息通告
[   5 ,  500  77 145] 网管信道队列业务为空
[   5 ,  519 954 178] mana_node is 2
[   5 ,  519 972 988] daatr_str.access_state is 0
[   5 ,  519 981 675] state is 3
[   5 ,  520  15 870] 时隙:26---------------------------------------------------------------------
[   5 ,  520 367 400] NODE  1 此时未收到状态调整信息
[   5 ,  539 959 528] mana_node is 2
[   5 ,  539 986 993] daatr_str.access_state is 0
[   5 ,  540   0 540] state is 3
[   5 ,  540  61 535] 时隙:27---------------------------------------------------------------------
[   5 ,  540 469 488] Node  1 收到网管信道数据包, 并向网络层传递
[   5 ,  559 969 525] mana_node is 2
[   5 ,  559 998 753] daatr_str.access_state is 0
[   5 ,  560  13  75] state is 3
[   5 ,  560  36 160] 时隙:28---------------------------------------------------------------------
[   5 ,  579 957 488] mana_node is 2
[   5 ,  579 982 743] daatr_str.access_state is 0
[   5 ,  580  16 400] state is 3
[   5 ,  580  42 413] 时隙:29---------------------------------------------------------------------
[   5 ,  599 970 553] mana_node is 2
[   5 ,  600   1 955] daatr_str.access_state is 0
[   5 ,  600  18 378] state is 3
[   5 ,  600  41 925] 时隙:30---------------------------------------------------------------------
[   5 ,  619 966 170] mana_node is 2
[   5 ,  619 983 740] daatr_str.access_state is 0
[   5 ,  619 992 693] state is 3
[   5 ,  620  29 978] 时隙:31---------------------------------------------------------------------
[   5 ,  639 966 493] mana_node is 2
[   5 ,  639 992  13] daatr_str.access_state is 0
[   5 ,  640   8   3] state is 3
[   5 ,  640  47 528] 时隙:32---------------------------------------------------------------------
[   5 ,  659 958 455] mana_node is 2
[   5 ,  659 983 690] daatr_str.access_state is 0
[   5 ,  659 997 305] state is 3
[   5 ,  660  60 745] 时隙:33---------------------------------------------------------------------
[   5 ,  679 959 978] mana_node is 2
[   5 ,  679 986 543] daatr_str.access_state is 0
[   5 ,  680  19 183] state is 3
[   5 ,  680  41 213] 时隙:34---------------------------------------------------------------------
[   5 ,  699 961 258] mana_node is 2
[   5 ,  699 987  10] daatr_str.access_state is 0
[   5 ,  700   1 138] state is 3
[   5 ,  700  25 118] 时隙:35---------------------------------------------------------------------
[   5 ,  719 955 293] mana_node is 2
[   5 ,  719 975 553] daatr_str.access_state is 0
[   5 ,  719 983 688] state is 3
[   5 ,  720   9 883] 时隙:36---------------------------------------------------------------------
[   5 ,  739 961  80] mana_node is 2
[   5 ,  739 979 575] daatr_str.access_state is 0
[   5 ,  739 988 253] state is 3
[   5 ,  740  54 315] 时隙:37---------------------------------------------------------------------
[   5 ,  759 982 243] mana_node is 2
[   5 ,  760   5 315] daatr_str.access_state is 0
[   5 ,  760  19 423] state is 3
[   5 ,  760  41 895] 时隙:38---------------------------------------------------------------------
[   5 ,  779 956 713] mana_node is 2
[   5 ,  779 981 665] daatr_str.access_state is 0
[   5 ,  779 994 903] state is 3
[   5 ,  780  38 705] 时隙:39---------------------------------------------------------------------
[   5 ,  799 957 748] mana_node is 2
[   5 ,  799 981 635] daatr_str.access_state is 0
[   5 ,  799 995 590] state is 3
[   5 ,  800  64  65] 时隙:40---------------------------------------------------------------------
[   5 ,  819 956 585] mana_node is 2
[   5 ,  819 976 525] daatr_str.access_state is 0
[   5 ,  819 984 395] state is 3
[   5 ,  820  14 635] 时隙:41---------------------------------------------------------------------
[   5 ,  839 957 868] mana_node is 2
[   5 ,  839 981 530] daatr_str.access_state is 0
[   5 ,  839 995 905] state is 3
[   5 ,  840  18 603] 时隙:42---------------------------------------------------------------------
[   5 ,  859 964 850] mana_node is 2
[   5 ,  859 990 123] daatr_str.access_state is 0
[   5 ,  860  30 498] 时隙:43---------------------------------------------------------------------
[   5 ,  860  64  95] state is 3
[   5 ,  879 958 695] mana_node is 2
[   5 ,  879 983 878] daatr_str.access_state is 0
[   5 ,  879 998 505] state is 3
[   5 ,  880  43 720] 时隙:44---------------------------------------------------------------------
[   5 ,  899 959 255] mana_node is 2
[   5 ,  899 982 950] daatr_str.access_state is 0
[   5 ,  899 997 773] state is 3
[   5 ,  900  20 658] 时隙:45---------------------------------------------------------------------
[   5 ,  919 956 778] mana_node is 2
[   5 ,  919 987 725] daatr_str.access_state is 0
[   5 ,  919 996 450] state is 3
[   5 ,  920  36 260] 时隙:46---------------------------------------------------------------------
[   5 ,  939 961 118] mana_node is 2
[   5 ,  939 982 543] daatr_str.access_state is 0
[   5 ,  939 990 850] state is 3
[   5 ,  940   7   0] 时隙:47---------------------------------------------------------------------
[   5 ,  959 969 225] mana_node is 2
[   5 ,  959 994 985] daatr_str.access_state is 0
[   5 ,  960   7 965] state is 3
[   5 ,  960  31 720] 时隙:48---------------------------------------------------------------------
[   5 ,  979 952 523] mana_node is 2
[   5 ,  979 977 298] daatr_str.access_state is 0
[   5 ,  979 990 828] state is 3
[   5 ,  980  17  20] 时隙:49---------------------------------------------------------------------
[   5 ,  999 954 443] mana_node is 2
[   5 ,  999 981 615] daatr_str.access_state is 0
[   5 ,  999 997 960] state is 3
[   6 ,    0  11 620] 时隙: 0---------------------------------------------------------------------
当前频谱感知结果为:

0100011010101000001011101111010001001010001011001001100111111000101000011000100101100110100000101000

1100100101011111011011100001011101101010101011000000110111100011010101011001110010010100100000100000

0000011001010101111010001001100110111001011101011000110001010001011001110001011101011100001010000100

1000101101101110010100111111100000111001111011111001001100010101110001011100110011001101111001111001

1000011011000010110111011010011000111010001111110101111010000001010000011000111010001111001100010110

0

[   6 ,    8 169 473] NODE  1 此时未收到状态调整信息
[   6 ,   19 965 560] mana_node is 2
[   6 ,   19 989 418] daatr_str.access_state is 0
[   6 ,   19 998 395] state is 3
[   6 ,   20  54 385] 时隙: 1---------------------------------------------------------------------
[   6 ,   21 849 965] NODE  1 发送飞行状态信息
[   6 ,   39 960 683] mana_node is 2
[   6 ,   39 994 923] daatr_str.access_state is 0
[   6 ,   40   9  90] 时隙: 2---------------------------------------------------------------------
[   6 ,   40  56 318] state is 3
[   6 ,   40 516 945] NODE  1 收到网管节点飞行状态信息
[   6 ,   40 883 313] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   6 ,   59 970 210] mana_node is 2
[   6 ,   59 996 978] daatr_str.access_state is 0
[   6 ,   60  10 883] state is 3
[   6 ,   60  79 948] 时隙: 3---------------------------------------------------------------------
[   6 ,   79 969 645] mana_node is 2
[   6 ,   80   6 135] daatr_str.access_state is 0
[   6 ,   80  20 475] state is 3
[   6 ,   80  48 408] 时隙: 4---------------------------------------------------------------------
[   6 ,   80 692 225] NODE  1 收到普通节点飞行状态信息
[   6 ,   81  83 350] 最佳天线编号: 2, 俯仰角: 40.057209, 方位角: 11.310799
[   6 ,   99 971 338] mana_node is 2
[   6 ,  100   5 230] daatr_str.access_state is 0
[   6 ,  100  19 390] state is 3
[   6 ,  100  40 845] 时隙: 5---------------------------------------------------------------------
[   6 ,  119 979 308] mana_node is 2
[   6 ,  120   7 378] daatr_str.access_state is 0
[   6 ,  120  22 753] state is 3
[   6 ,  120  48 535] 时隙: 6---------------------------------------------------------------------
[   6 ,  139 955 595] mana_node is 2
[   6 ,  139 980 953] daatr_str.access_state is 0
[   6 ,  139 994 420] state is 3
[   6 ,  140  18 493] 时隙: 7---------------------------------------------------------------------
[   6 ,  159 954 390] mana_node is 2
[   6 ,  159 973 980] daatr_str.access_state is 0
[   6 ,  159 982  98] state is 3
[   6 ,  160  11 360] 时隙: 8---------------------------------------------------------------------
[   6 ,  179 964 458] mana_node is 2
[   6 ,  180   5 238] daatr_str.access_state is 0
[   6 ,  180  15 660] state is 3
[   6 ,  180  30 225] 时隙: 9---------------------------------------------------------------------
[   6 ,  199 955 350] mana_node is 2
[   6 ,  199 981  23] daatr_str.access_state is 0
[   6 ,  199 994 943] state is 3
[   6 ,  200  17 133] 时隙:10---------------------------------------------------------------------
[   6 ,  219 955 863] mana_node is 2
[   6 ,  219 981 890] daatr_str.access_state is 0
[   6 ,  219 997 928] state is 3
[   6 ,  220  11 468] 时隙:11---------------------------------------------------------------------
[   6 ,  239 955  15] mana_node is 2
[   6 ,  239 979 415] daatr_str.access_state is 0
[   6 ,  239 995 878] state is 3
[   6 ,  240  65 490] 时隙:12---------------------------------------------------------------------
[   6 ,  259 964 878] mana_node is 2
[   6 ,  259 991  80] daatr_str.access_state is 0
[   6 ,  260   6 478] state is 3
[   6 ,  260  29 233] 时隙:13---------------------------------------------------------------------
[   6 ,  279 953 243] mana_node is 2
[   6 ,  279 988 968] daatr_str.access_state is 0
[   6 ,  280   2 505] state is 3
[   6 ,  280  24 503] 时隙:14---------------------------------------------------------------------
[   6 ,  299 960 173] mana_node is 2
[   6 ,  299 987 413] daatr_str.access_state is 0
[   6 ,  300   2 228] state is 3
[   6 ,  300  25  95] 时隙:15---------------------------------------------------------------------
[   6 ,  319 955 233] mana_node is 2
[   6 ,  319 978 388] daatr_str.access_state is 0
[   6 ,  319 994 660] state is 3
[   6 ,  320  18 675] 时隙:16---------------------------------------------------------------------
[   6 ,  339 963 105] mana_node is 2
[   6 ,  339 990  60] daatr_str.access_state is 0
[   6 ,  340   5  10] state is 3
[   6 ,  340  27 643] 时隙:17---------------------------------------------------------------------
[   6 ,  359 950 915] mana_node is 2
[   6 ,  359 973 113] daatr_str.access_state is 0
[   6 ,  359 981 600] state is 3
[   6 ,  360  97 613] 时隙:18---------------------------------------------------------------------
[   6 ,  379 961 625] mana_node is 2
[   6 ,  379 987 705] daatr_str.access_state is 0
[   6 ,  380   1 613] state is 3
[   6 ,  380  21 708] 时隙:19---------------------------------------------------------------------
[   6 ,  399 957 373] mana_node is 2
[   6 ,  399 982 973] daatr_str.access_state is 0
[   6 ,  399 996 393] state is 3
[   6 ,  400  22  38] 时隙:20---------------------------------------------------------------------
[   6 ,  419 950  28] mana_node is 2
[   6 ,  419 973 798] daatr_str.access_state is 0
[   6 ,  419 987 945] state is 3
[   6 ,  420  11  88] 时隙:21---------------------------------------------------------------------
[   6 ,  439 956 563] mana_node is 2
[   6 ,  439 999 735] daatr_str.access_state is 0
[   6 ,  440   8 990] state is 3
[   6 ,  440  48 358] 时隙:22---------------------------------------------------------------------
[   6 ,  459 963 728] mana_node is 2
[   6 ,  459 989 540] daatr_str.access_state is 0
[   6 ,  460   3  73] state is 3
[   6 ,  460  25 105] 时隙:23---------------------------------------------------------------------
[   6 ,  479 971 805] mana_node is 2
[   6 ,  479 994 620] daatr_str.access_state is 0
[   6 ,  480   8 685] state is 3
[   6 ,  480  28 923] 时隙:24---------------------------------------------------------------------
[   6 ,  499 955 250] mana_node is 2
[   6 ,  499 980 140] daatr_str.access_state is 0
[   6 ,  499 989 525] state is 3
[   6 ,  500  63 830] 时隙:25---------------------------------------------------------------------
[   6 ,  500  81 375] 网络层管控信息通告
[   6 ,  500  90 480] 网管信道队列业务为空
[   6 ,  519 960 175] mana_node is 2
[   6 ,  519 981 850] daatr_str.access_state is 0
[   6 ,  519 990 153] state is 3
[   6 ,  520  22 235] 时隙:26---------------------------------------------------------------------
[   6 ,  520 559 825] NODE  1 此时未收到状态调整信息
[   6 ,  539 955 913] mana_node is 2
[   6 ,  539 984 945] daatr_str.access_state is 0
[   6 ,  539 993 103] state is 3
[   6 ,  540  56 163] 时隙:27---------------------------------------------------------------------
[   6 ,  540 626 333] Node  1 收到网管信道数据包, 并向网络层传递
[   6 ,  559 970 333] mana_node is 3
[   6 ,  560   1 440] daatr_str.access_state is 0
[   6 ,  560  15 298] state is 3
[   6 ,  560  29 353] 时隙:28---------------------------------------------------------------------
[   6 ,  579 957 473] mana_node is 3
[   6 ,  579 985 138] daatr_str.access_state is 0
[   6 ,  579 998 988] state is 3
[   6 ,  580  22 915] 时隙:29---------------------------------------------------------------------
[   6 ,  599 963 353] mana_node is 3
[   6 ,  599 990 943] daatr_str.access_state is 0
[   6 ,  600   4 778] state is 3
[   6 ,  600  31   8] 时隙:30---------------------------------------------------------------------
[   6 ,  619 954 430] mana_node is 3
[   6 ,  619 973  35] daatr_str.access_state is 0
[   6 ,  620  13 363] state is 3
[   6 ,  620  37 915] 时隙:31---------------------------------------------------------------------
[   6 ,  639 951 643] mana_node is 3
[   6 ,  639 976 725] daatr_str.access_state is 0
[   6 ,  639 990 795] state is 3
[   6 ,  640  14 665] 时隙:32---------------------------------------------------------------------
[   6 ,  659 974 798] mana_node is 3
[   6 ,  660   9 583] daatr_str.access_state is 0
[   6 ,  660  23 688] state is 3
[   6 ,  660  37 935] 时隙:33---------------------------------------------------------------------
[   6 ,  679 953 780] mana_node is 3
[   6 ,  679 979 405] daatr_str.access_state is 0
[   6 ,  679 995 668] state is 3
[   6 ,  680  72 878] 时隙:34---------------------------------------------------------------------
[   6 ,  699 959 438] mana_node is 3
[   6 ,  699 984 480] daatr_str.access_state is 0
[   6 ,  699 998 225] state is 3
[   6 ,  700  22 828] 时隙:35---------------------------------------------------------------------
[   6 ,  719 961 835] mana_node is 3
[   6 ,  719 988 213] daatr_str.access_state is 0
[   6 ,  720  21 553] state is 3
[   6 ,  720  84 333] 时隙:36---------------------------------------------------------------------
[   6 ,  739 965 875] mana_node is 3
[   6 ,  739 993 335] daatr_str.access_state is 0
[   6 ,  740   7 260] state is 3
[   6 ,  740  28 683] 时隙:37---------------------------------------------------------------------
[   6 ,  759 973 698] mana_node is 3
[   6 ,  759 998 268] daatr_str.access_state is 0
[   6 ,  760  12 158] state is 3
[   6 ,  760  34 975] 时隙:38---------------------------------------------------------------------
[   6 ,  779 958 120] mana_node is 3
[   6 ,  779 983 158] daatr_str.access_state is 0
[   6 ,  779 996 733] state is 3
[   6 ,  780  21 460] 时隙:39---------------------------------------------------------------------
[   6 ,  799 955 445] mana_node is 3
[   6 ,  799 979 225] daatr_str.access_state is 0
[   6 ,  799 994 993] state is 3
[   6 ,  800   8 248] 时隙:40---------------------------------------------------------------------
[   6 ,  819 951 510] mana_node is 3
[   6 ,  819 977  20] daatr_str.access_state is 0
[   6 ,  819 993 230] state is 3
[   6 ,  820  37 105] 时隙:41---------------------------------------------------------------------
[   6 ,  839 951 515] mana_node is 3
[   6 ,  839 976 435] daatr_str.access_state is 0
[   6 ,  839 994 735] state is 3
[   6 ,  840  97 423] 时隙:42---------------------------------------------------------------------
[   6 ,  859 964 885] mana_node is 3
[   6 ,  859 983 448] daatr_str.access_state is 0
[   6 ,  859 992   5] state is 3
[   6 ,  860   8 873] 时隙:43---------------------------------------------------------------------
[   6 ,  879 965 620] mana_node is 3
[   6 ,  879 990 568] daatr_str.access_state is 0
[   6 ,  880   4 940] state is 3
[   6 ,  880  28 620] 时隙:44---------------------------------------------------------------------
[   6 ,  899 949 465] mana_node is 3
[   6 ,  899 972 630] daatr_str.access_state is 0
[   6 ,  899 986 343] state is 3
[   6 ,  900  45 563] 时隙:45---------------------------------------------------------------------
[   6 ,  919 524 615] routing  eventType is   0
[   6 ,  919 967 398] mana_node is 3
[   6 ,  919 996 903] daatr_str.access_state is 0
[   6 ,  920  35 118] state is 3
[   6 ,  920  59 300] 时隙:46---------------------------------------------------------------------
[   6 ,  939 965 358] mana_node is 3
[   6 ,  939 991 538] daatr_str.access_state is 0
[   6 ,  940   7 713] state is 3
[   6 ,  940  33 393] 时隙:47---------------------------------------------------------------------
[   6 ,  959 962 313] mana_node is 3
[   6 ,  959 987 238] daatr_str.access_state is 0
[   6 ,  960   0 875] state is 3
[   6 ,  960  23 608] 时隙:48---------------------------------------------------------------------
[   6 ,  979 955 533] mana_node is 3
[   6 ,  979 981 610] daatr_str.access_state is 0
[   6 ,  979 996 123] state is 3
[   6 ,  980  21 590] 时隙:49---------------------------------------------------------------------
[   6 ,  999 954 610] mana_node is 3
[   6 ,  999 973 978] daatr_str.access_state is 0
[   6 ,  999 982 360] state is 3
[   7 ,    0  36 553] 时隙: 0---------------------------------------------------------------------
[   7 ,    0 657 748] NODE  1 此时未收到状态调整信息
[   7 ,   19 957 715] mana_node is 3
[   7 ,   19 978 535] daatr_str.access_state is 0
[   7 ,   20  15 960] state is 3
[   7 ,   20  99  70] 时隙: 1---------------------------------------------------------------------
[   7 ,   20 830  23] NODE  1 发送飞行状态信息
[   7 ,   39 972  28] mana_node is 3
[   7 ,   40   1 683] daatr_str.access_state is 0
[   7 ,   40  17 638] state is 3
[   7 ,   40  41 305] 时隙: 2---------------------------------------------------------------------
[   7 ,   40 564  83] NODE  1 收到普通节点飞行状态信息
[   7 ,   40 650 405] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   7 ,   59 962 760] mana_node is 3
[   7 ,   59 989 525] daatr_str.access_state is 0
[   7 ,   60   5 875] state is 3
[   7 ,   60  30 663] 时隙: 3---------------------------------------------------------------------
[   7 ,   79 973 263] mana_node is 3
[   7 ,   79 995 580] daatr_str.access_state is 0
[   7 ,   80   4 755] state is 3
[   7 ,   80  29 155] 时隙: 4---------------------------------------------------------------------
[   7 ,   80 462 780] NODE  1 收到网管节点飞行状态信息
[   7 ,   80 581 853] 最佳天线编号: 1, 俯仰角: -21.190378, 方位角: -31.752256
[   7 ,   99 985 558] mana_node is 3
[   7 ,  100  39 960] daatr_str.access_state is 0
[   7 ,  100  54 640] state is 3
[   7 ,  100  80 330] 时隙: 5---------------------------------------------------------------------
[   7 ,  119 967 153] mana_node is 3
[   7 ,  119 989  43] daatr_str.access_state is 0
[   7 ,  119 997 770] state is 3
[   7 ,  120  10 808] 时隙: 6---------------------------------------------------------------------
[   7 ,  139 964 398] mana_node is 3
[   7 ,  139 994 338] daatr_str.access_state is 0
[   7 ,  140   8  70] state is 3
[   7 ,  140  29 345] 时隙: 7---------------------------------------------------------------------
[   7 ,  159 962 108] mana_node is 3
[   7 ,  159 982 383] daatr_str.access_state is 0
[   7 ,  159 990 745] state is 3
[   7 ,  160  24  78] 时隙: 8---------------------------------------------------------------------
[   7 ,  179 975 440] mana_node is 3
[   7 ,  179 994 848] daatr_str.access_state is 0
[   7 ,  180   3 663] state is 3
[   7 ,  180  26 408] 时隙: 9---------------------------------------------------------------------
[   7 ,  199 966 500] mana_node is 3
[   7 ,  199 991 245] daatr_str.access_state is 0
[   7 ,  200  25 978] state is 3
[   7 ,  200  51  38] 时隙:10---------------------------------------------------------------------
[   7 ,  219 956 625] mana_node is 3
[   7 ,  219 996 333] daatr_str.access_state is 0
[   7 ,  220  12  88] state is 3
[   7 ,  220  34 490] 时隙:11---------------------------------------------------------------------
[   7 ,  239 962 828] mana_node is 3
[   7 ,  239 980 148] daatr_str.access_state is 0
[   7 ,  239 988 490] state is 3
[   7 ,  240  22 250] 时隙:12---------------------------------------------------------------------
[   7 ,  259 965 605] mana_node is 3
[   7 ,  259 990 640] daatr_str.access_state is 0
[   7 ,  260   4 305] state is 3
[   7 ,  260  18 658] 时隙:13---------------------------------------------------------------------
[   7 ,  279 955 485] mana_node is 3
[   7 ,  279 993 740] daatr_str.access_state is 0
[   7 ,  280   7 490] state is 3
[   7 ,  280  31 723] 时隙:14---------------------------------------------------------------------
[   7 ,  299 954 503] mana_node is 3
[   7 ,  299 973 708] daatr_str.access_state is 0
[   7 ,  300  13 388] state is 3
[   7 ,  300  41 475] 时隙:15---------------------------------------------------------------------
[   7 ,  319 959  50] mana_node is 3
[   7 ,  319 991 983] 时隙:16---------------------------------------------------------------------
[   7 ,  320  46 888] daatr_str.access_state is 0
[   7 ,  320  67 795] state is 3
[   7 ,  339 957 305] mana_node is 3
[   7 ,  339 982 358] daatr_str.access_state is 0
[   7 ,  339 995 868] state is 3
[   7 ,  340  20 520] 时隙:17---------------------------------------------------------------------
[   7 ,  359 962 505] mana_node is 3
[   7 ,  359 991 255] daatr_str.access_state is 0
[   7 ,  360   6 975] state is 3
[   7 ,  360  30 590] 时隙:18---------------------------------------------------------------------
[   7 ,  379 957 380] mana_node is 3
[   7 ,  379 987 795] daatr_str.access_state is 0
[   7 ,  380   2 708] state is 3
[   7 ,  380  28 208] 时隙:19---------------------------------------------------------------------
[   7 ,  399 990   5] mana_node is 3
[   7 ,  400  16 123] daatr_str.access_state is 0
[   7 ,  400  30 225] state is 3
[   7 ,  400  85 158] 时隙:20---------------------------------------------------------------------
[   7 ,  419 955 373] mana_node is 3
[   7 ,  419 981 833] daatr_str.access_state is 0
[   7 ,  419 995 520] state is 3
[   7 ,  420  17 955] 时隙:21---------------------------------------------------------------------
[   7 ,  439 957 930] mana_node is 3
[   7 ,  439 982 555] daatr_str.access_state is 0
[   7 ,  440  37 488] 时隙:22---------------------------------------------------------------------
[   7 ,  440  66 970] state is 3
[   7 ,  459 958 235] mana_node is 3
[   7 ,  459 984 430] daatr_str.access_state is 0
[   7 ,  459 992 938] state is 3
[   7 ,  460  75 513] 时隙:23---------------------------------------------------------------------
[   7 ,  479 968 733] mana_node is 3
