[   0 ,    0 168 423] 时隙: 0---------------------------------------------------------------------
[   4 ,   40 502  88] NODE  2 发送飞行状态信息
[   4 ,   59 936 980] mana_node is 2
[   4 ,   59 975 118] daatr_str.access_state is 0
[   4 ,   59 991 750] state is 3
[   4 ,   60   6 653] 时隙: 3---------------------------------------------------------------------
[   4 ,   79 940  28] mana_node is 2
[   4 ,   79 969 613] daatr_str.access_state is 0
[   4 ,   80  15 698] state is 3
[   4 ,   80  39 953] 时隙: 4---------------------------------------------------------------------
[   4 ,   80 684 213] NODE  2 收到普通节点飞行状态信息
[   4 ,   80 761 833] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   4 ,   99 936 405] mana_node is 2
[   4 ,   99 974 805] daatr_str.access_state is 0
[   4 ,   99 991 685] state is 3
[   4 ,  100   8 625] 时隙: 5---------------------------------------------------------------------
[   4 ,  119 973 993] mana_node is 2
[   4 ,  120  19 793] daatr_str.access_state is 0
[   4 ,  120  30  45] state is 3
[   4 ,  120 143 118] 时隙: 6---------------------------------------------------------------------
[   4 ,  139 949 495] mana_node is 2
[   4 ,  139 978 668] daatr_str.access_state is 0
[   4 ,  140  27 170] 时隙: 7---------------------------------------------------------------------
[   4 ,  140  49 333] state is 3
[   4 ,  159 932 753] mana_node is 2
[   4 ,  159 996 388] 时隙: 8---------------------------------------------------------------------
[   4 ,  160  19 760] daatr_str.access_state is 0
[   4 ,  160  39 550] state is 3
[   4 ,  160 517  40] NODE  2 收到普通节点飞行状态信息
[   4 ,  160 595 610] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   4 ,  179 931 805] mana_node is 2
[   4 ,  179 953 705] daatr_str.access_state is 0
[   4 ,  179 962  48] state is 3
[   4 ,  179 992 943] 时隙: 9---------------------------------------------------------------------
[   4 ,  199 954  13] mana_node is 2
[   4 ,  199 977  30] daatr_str.access_state is 0
[   4 ,  199 986 443] state is 3
[   4 ,  200  72 813] 时隙:10---------------------------------------------------------------------
[   4 ,  219 932 310] mana_node is 2
[   4 ,  219 956 748] daatr_str.access_state is 0
[   4 ,  219 965 568] state is 3
[   4 ,  220   5 995] 时隙:11---------------------------------------------------------------------
[   4 ,  239 945 720] mana_node is 2
[   4 ,  239 971 860] daatr_str.access_state is 0
[   4 ,  239 985 920] state is 3
[   4 ,  240  11 345] 时隙:12---------------------------------------------------------------------
[   4 ,  259 937 148] mana_node is 2
[   4 ,  259 965 318] daatr_str.access_state is 0
[   4 ,  259 978 975] state is 3
[   4 ,  260  26 645] 时隙:13---------------------------------------------------------------------
[   4 ,  279 942 638] mana_node is 2
[   4 ,  279 971 540] daatr_str.access_state is 0
[   4 ,  279 985 433] state is 3
[   4 ,  280   8 438] 时隙:14---------------------------------------------------------------------
[   4 ,  299 945 208] mana_node is 2
[   4 ,  299 972 833] daatr_str.access_state is 0
[   4 ,  299 986 603] state is 3
[   4 ,  300  11 808] 时隙:15---------------------------------------------------------------------
[   4 ,  319 934 415] mana_node is 2
[   4 ,  319 962 448] daatr_str.access_state is 0
[   4 ,  319 976 250] state is 3
[   4 ,  320   1 228] 时隙:16---------------------------------------------------------------------
[   4 ,  339 938 415] mana_node is 2
[   4 ,  339 966 583] daatr_str.access_state is 0
[   4 ,  339 980   3] state is 3
[   4 ,  340   6 230] 时隙:17---------------------------------------------------------------------
[   4 ,  359 941 668] mana_node is 2
[   4 ,  359 967 625] daatr_str.access_state is 0
[   4 ,  359 981 268] state is 3
[   4 ,  360  28 985] 时隙:18---------------------------------------------------------------------
[   4 ,  379 981 333] mana_node is 2
[   4 ,  380   7 480] 时隙:19---------------------------------------------------------------------
[   4 ,  380  40 630] daatr_str.access_state is 0
[   4 ,  380  52 413] state is 3
[   4 ,  399 955 375] mana_node is 2
[   4 ,  399 976 533] daatr_str.access_state is 0
[   4 ,  399 985 293] state is 3
[   4 ,  400  30 773] 时隙:20---------------------------------------------------------------------
[   4 ,  419 929 738] mana_node is 2
[   4 ,  419 951 878] daatr_str.access_state is 0
[   4 ,  419 965 560] 时隙:21---------------------------------------------------------------------
[   4 ,  419 997 670] state is 3
[   4 ,  439 940 613] mana_node is 2
[   4 ,  439 970  58] daatr_str.access_state is 0
[   4 ,  439 984 170] state is 3
[   4 ,  440   7 160] 时隙:22---------------------------------------------------------------------
[   4 ,  459 924 263] mana_node is 2
[   4 ,  459 945 540] daatr_str.access_state is 0
[   4 ,  459 953 940] state is 3
[   4 ,  459 992 778] 时隙:23---------------------------------------------------------------------
[   4 ,  479 933  78] mana_node is 2
[   4 ,  479 970 213] daatr_str.access_state is 0
[   4 ,  479 984 423] state is 3
[   4 ,  480   9 645] 时隙:24---------------------------------------------------------------------
[   4 ,  499 927 963] mana_node is 2
[   4 ,  499 953 570] daatr_str.access_state is 0
[   4 ,  499 969 293] state is 3
[   4 ,  499 997 210] 时隙:25---------------------------------------------------------------------
[   4 ,  519 928 743] mana_node is 2
[   4 ,  519 954 773] daatr_str.access_state is 0
[   4 ,  519 968 983] state is 3
[   4 ,  519 983 653] 时隙:26---------------------------------------------------------------------
[   4 ,  520 568 590] 网管节点飞行状态信息通告
[   4 ,  539 941 505] mana_node is 2
[   4 ,  539 970  33] daatr_str.access_state is 0
[   4 ,  539 983 598] state is 3
[   4 ,  540  69 633] 时隙:27---------------------------------------------------------------------
[   4 ,  540  87 738] 网络层管控信息通告
[   4 ,  540  96 353] 网管信道队列业务为空
[   4 ,  559 939 945] mana_node is 2
[   4 ,  559 994 150] daatr_str.access_state is 0
[   4 ,  560   8 613] state is 3
[   4 ,  560  36 438] 时隙:28---------------------------------------------------------------------
[   4 ,  579 932 905] mana_node is 2
[   4 ,  579 960 968] daatr_str.access_state is 0
[   4 ,  579 974 285] state is 3
[   4 ,  579 989 443] 时隙:29---------------------------------------------------------------------
[   4 ,  599 939 138] mana_node is 2
[   4 ,  599 968 750] daatr_str.access_state is 0
[   4 ,  599 982 948] state is 3
[   4 ,  600   6  50] 时隙:30---------------------------------------------------------------------
[   4 ,  619 939 790] mana_node is 2
[   4 ,  619 970 508] daatr_str.access_state is 0
[   4 ,  619 985 938] state is 3
[   4 ,  620  12  50] 时隙:31---------------------------------------------------------------------
[   4 ,  639 930 315] mana_node is 2
[   4 ,  639 970 780] daatr_str.access_state is 0
[   4 ,  639 984 660] 时隙:32---------------------------------------------------------------------
[   4 ,  640  12 238] state is 3
[   4 ,  659 935 810] mana_node is 2
[   4 ,  659 961 265] daatr_str.access_state is 0
[   4 ,  659 998   5] state is 3
[   4 ,  660  22 400] 时隙:33---------------------------------------------------------------------
[   4 ,  679 927 273] mana_node is 2
[   4 ,  679 953 993] daatr_str.access_state is 0
[   4 ,  679 967 715] state is 3
[   4 ,  679 987 625] 时隙:34---------------------------------------------------------------------
[   4 ,  699 930 760] mana_node is 2
[   4 ,  699 957 965] daatr_str.access_state is 0
[   4 ,  699 971 895] state is 3
[   4 ,  700  35 168] 时隙:35---------------------------------------------------------------------
[   4 ,  719 940 738] mana_node is 2
[   4 ,  719 969 423] daatr_str.access_state is 0
[   4 ,  719 983 208] state is 3
[   4 ,  720   4 183] 时隙:36---------------------------------------------------------------------
[   4 ,  739 929 758] mana_node is 2
[   4 ,  739 958 110] daatr_str.access_state is 0
[   4 ,  739 972 403] state is 3
[   4 ,  739 994 753] 时隙:37---------------------------------------------------------------------
[   4 ,  759 935  50] mana_node is 2
[   4 ,  759 962  30] daatr_str.access_state is 0
[   4 ,  759 998 135] state is 3
[   4 ,  760  51 718] 时隙:38---------------------------------------------------------------------
[   4 ,  779 938 363] mana_node is 2
[   4 ,  779 966 715] daatr_str.access_state is 0
[   4 ,  779 981 100] state is 3
[   4 ,  780  42 338] 时隙:39---------------------------------------------------------------------
[   4 ,  799 944 120] mana_node is 2
[   4 ,  799 966 113] daatr_str.access_state is 0
[   4 ,  799 974 688] state is 3
[   4 ,  800  11  93] 时隙:40---------------------------------------------------------------------
[   4 ,  819 942 350] mana_node is 2
[   4 ,  819 969 110] daatr_str.access_state is 0
[   4 ,  819 977 158] state is 3
[   4 ,  819 990 785] 时隙:41---------------------------------------------------------------------
[   4 ,  820 481 583] 触发定时下发身份广播包的函数
[   4 ,  821 645 408] routing  eventType is   1
[   4 ,  839 933 920] mana_node is 2
[   4 ,  839 960 418] daatr_str.access_state is 0
[   4 ,  839 969 258] state is 3
[   4 ,  839 996  95] 时隙:42---------------------------------------------------------------------
[   4 ,  859 941 678] mana_node is 2
[   4 ,  859 969 923] daatr_str.access_state is 0
[   4 ,  859 983 335] state is 3
[   4 ,  860  21 953] 时隙:43---------------------------------------------------------------------
[   4 ,  879 954 945] mana_node is 2
[   4 ,  879 982 730] daatr_str.access_state is 0
[   4 ,  879 997  20] state is 3
[   4 ,  880  19 795] 时隙:44---------------------------------------------------------------------
[   4 ,  899 990 855] mana_node is 2
[   4 ,  900  31 693] daatr_str.access_state is 0
[   4 ,  900  41 343] state is 3
[   4 ,  900  70   5] 时隙:45---------------------------------------------------------------------
[   4 ,  919 929 368] mana_node is 2
[   4 ,  919 956 355] daatr_str.access_state is 0
[   4 ,  919 965 643] state is 3
[   4 ,  920  19 378] 时隙:46---------------------------------------------------------------------
[   4 ,  939 939 638] mana_node is 2
[   4 ,  939 966 135] daatr_str.access_state is 0
[   4 ,  939 974 928] state is 3
[   4 ,  940  85 920] 时隙:47---------------------------------------------------------------------
[   4 ,  959 930 930] mana_node is 2
[   4 ,  959 983 395] daatr_str.access_state is 0
[   4 ,  959 993 420] state is 3
[   4 ,  960  57 145] 时隙:48---------------------------------------------------------------------
[   4 ,  979 926 898] mana_node is 2
[   4 ,  979 949 810] daatr_str.access_state is 0
[   4 ,  979 958 128] state is 3
[   4 ,  980  42 448] 时隙:49---------------------------------------------------------------------
[   4 ,  999 965 368] mana_node is 2
[   4 ,  999 988 295] daatr_str.access_state is 0
[   4 ,  999 997 190] state is 3
[   5 ,    0  18 350] 时隙: 0---------------------------------------------------------------------
[   5 ,    0 432 310] 网管节点飞行状态信息通告
[   5 ,   19 936 258] mana_node is 2
[   5 ,   19 961 650] daatr_str.access_state is 0
[   5 ,   19 970 608] state is 3
[   5 ,   20  50  43] 时隙: 1---------------------------------------------------------------------
[   5 ,   39 948 125] mana_node is 2
[   5 ,   39 978 575] daatr_str.access_state is 0
[   5 ,   39 992 910] state is 3
[   5 ,   40   7 360] 时隙: 2---------------------------------------------------------------------
[   5 ,   40 581 445] NODE  2 发送飞行状态信息
[   5 ,   59 931 915] mana_node is 2
[   5 ,   59 961 988] daatr_str.access_state is 0
[   5 ,   59 976 818] state is 3
[   5 ,   60   0 793] 时隙: 3---------------------------------------------------------------------
[   5 ,   79 944 505] mana_node is 2
[   5 ,   79 972 720] daatr_str.access_state is 0
[   5 ,   79 986 395] state is 3
[   5 ,   80   0  18] 时隙: 4---------------------------------------------------------------------
[   5 ,   80 548 310] NODE  2 收到普通节点飞行状态信息
[   5 ,   80 627  95] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   5 ,   99 956  90] mana_node is 2
[   5 ,   99 982 158] daatr_str.access_state is 0
[   5 ,   99 997 280] state is 3
[   5 ,  100  22 950] 时隙: 5---------------------------------------------------------------------
[   5 ,  119 970 228] mana_node is 2
[   5 ,  120   1 555] daatr_str.access_state is 0
[   5 ,  120  15  35] state is 3
[   5 ,  120  36 695] 时隙: 6---------------------------------------------------------------------
[   5 ,  139 945 468] mana_node is 2
[   5 ,  139 974 310] daatr_str.access_state is 0
[   5 ,  140   9 593] state is 3
[   5 ,  140  36 898] 时隙: 7---------------------------------------------------------------------
[   5 ,  159 936 515] mana_node is 2
[   5 ,  159 964 770] daatr_str.access_state is 0
[   5 ,  159 978 428] state is 3
[   5 ,  160  40 573] 时隙: 8---------------------------------------------------------------------
[   5 ,  160 515 220] NODE  2 收到普通节点飞行状态信息
[   5 ,  160 593 900] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   5 ,  179 942 365] mana_node is 2
[   5 ,  179 981 978] daatr_str.access_state is 0
[   5 ,  179 992  70] state is 3
[   5 ,  180  50 613] 时隙: 9---------------------------------------------------------------------
[   5 ,  199 938 403] mana_node is 2
[   5 ,  199 960 658] daatr_str.access_state is 0
[   5 ,  199 968 840] state is 3
[   5 ,  200  27 175] 时隙:10---------------------------------------------------------------------
[   5 ,  219 934  73] mana_node is 2
[   5 ,  219 956 485] daatr_str.access_state is 0
[   5 ,  219 964 428] state is 3
[   5 ,  220   1 703] 时隙:11---------------------------------------------------------------------
[   5 ,  239 925 633] mana_node is 2
[   5 ,  239 948 800] daatr_str.access_state is 0
[   5 ,  239 957 250] state is 3
[   5 ,  240  87 990] 时隙:12---------------------------------------------------------------------
[   5 ,  259 936  85] mana_node is 2
[   5 ,  259 962 190] daatr_str.access_state is 0
[   5 ,  259 971 498] state is 3
[   5 ,  259 986 883] 时隙:13---------------------------------------------------------------------
[   5 ,  279 940 210] mana_node is 2
[   5 ,  279 969 648] daatr_str.access_state is 0
[   5 ,  279 984 720] state is 3
[   5 ,  280   9 630] 时隙:14---------------------------------------------------------------------
[   5 ,  299 930 508] mana_node is 2
[   5 ,  299 960 795] daatr_str.access_state is 0
[   5 ,  299 974 683] state is 3
[   5 ,  300   1 445] 时隙:15---------------------------------------------------------------------
[   5 ,  319 930  60] mana_node is 2
[   5 ,  319 957 878] daatr_str.access_state is 0
[   5 ,  319 972 223] state is 3
[   5 ,  320   0 468] 时隙:16---------------------------------------------------------------------
[   5 ,  339 930 590] mana_node is 2
[   5 ,  339 980 508] daatr_str.access_state is 0
[   5 ,  339 995 128] state is 3
[   5 ,  340  21  43] 时隙:17---------------------------------------------------------------------
[   5 ,  359 927 110] mana_node is 2
[   5 ,  359 955 278] daatr_str.access_state is 0
[   5 ,  359 969 203] state is 3
[   5 ,  359 994 825] 时隙:18---------------------------------------------------------------------
[   5 ,  379 928  58] mana_node is 2
[   5 ,  379 955 128] daatr_str.access_state is 0
[   5 ,  379 969 650] state is 3
[   5 ,  380  28 593] 时隙:19---------------------------------------------------------------------
[   5 ,  399 930 225] mana_node is 2
[   5 ,  399 966 203] daatr_str.access_state is 0
[   5 ,  399 979 530] state is 3
[   5 ,  400   4 263] 时隙:20---------------------------------------------------------------------
[   5 ,  419 940 573] mana_node is 2
[   5 ,  419 969 140] daatr_str.access_state is 0
[   5 ,  419 983 308] state is 3
[   5 ,  420   6 903] 时隙:21---------------------------------------------------------------------
[   5 ,  439 938 348] mana_node is 2
[   5 ,  439 965 905] daatr_str.access_state is 0
[   5 ,  440   5 855] state is 3
[   5 ,  440  31 570] 时隙:22---------------------------------------------------------------------
[   5 ,  459 931  18] mana_node is 2
[   5 ,  459 951 855] daatr_str.access_state is 0
[   5 ,  459 960 723] state is 3
[   5 ,  459 989 388] 时隙:23---------------------------------------------------------------------
[   5 ,  479 929  58] mana_node is 2
[   5 ,  479 955  38] daatr_str.access_state is 0
[   5 ,  479 968 895] state is 3
[   5 ,  479 997 115] 时隙:24---------------------------------------------------------------------
[   5 ,  499 928 563] mana_node is 2
[   5 ,  499 956 115] daatr_str.access_state is 0
[   5 ,  499 969 673] state is 3
[   5 ,  499 997 713] 时隙:25---------------------------------------------------------------------
[   5 ,  519 926 230] mana_node is 2
[   5 ,  519 952 128] daatr_str.access_state is 0
[   5 ,  519 966 193] state is 3
[   5 ,  519 993 175] 时隙:26---------------------------------------------------------------------
[   5 ,  520 579 208] 网管节点飞行状态信息通告
[   5 ,  539 939 180] mana_node is 2
[   5 ,  539 983 288] daatr_str.access_state is 0
[   5 ,  539 992 153] state is 3
[   5 ,  540  21 575] 时隙:27---------------------------------------------------------------------
[   5 ,  540  37 573] 网络层管控信息通告
[   5 ,  540 454 208] 身份配置信息已发送，通知网络层
[   5 ,  559 945 340] mana_node is 1
[   5 ,  559 975 868] daatr_str.access_state is 0
[   5 ,  559 989 638] state is 3
[   5 ,  560  15   8] 时隙:28---------------------------------------------------------------------
[   5 ,  579 940 210] mana_node is 1
[   5 ,  579 969 680] daatr_str.access_state is 0
[   5 ,  579 983 250] state is 3
[   5 ,  580   5 375] 时隙:29---------------------------------------------------------------------
[   5 ,  599 937 243] mana_node is 1
[   5 ,  599 964 580] daatr_str.access_state is 0
[   5 ,  599 977 913] state is 3
[   5 ,  600   4  43] 时隙:30---------------------------------------------------------------------
[   5 ,  619 931 470] mana_node is 1
[   5 ,  619 952 778] daatr_str.access_state is 0
[   5 ,  619 961  45] state is 3
[   5 ,  619 989 223] 时隙:31---------------------------------------------------------------------
[   5 ,  639 940 450] mana_node is 1
[   5 ,  639 969 418] daatr_str.access_state is 0
[   5 ,  639 983 165] state is 3
[   5 ,  640  10 955] 时隙:32---------------------------------------------------------------------
[   5 ,  659 938  43] mana_node is 1
[   5 ,  659 966 603] daatr_str.access_state is 0
[   5 ,  659 980 133] state is 3
[   5 ,  660   6 753] 时隙:33---------------------------------------------------------------------
[   5 ,  660 576 905] NODE  2 此时未收到状态调整信息
[   5 ,  679 932   0] mana_node is 1
[   5 ,  679 956 973] daatr_str.access_state is 0
[   5 ,  679 976  38] state is 3
[   5 ,  679 990 455] 时隙:34---------------------------------------------------------------------
[   5 ,  699 933 648] mana_node is 1
[   5 ,  699 961 178] daatr_str.access_state is 0
[   5 ,  699 975 220] state is 3
[   5 ,  700   0 115] 时隙:35---------------------------------------------------------------------
[   5 ,  719 930 710] mana_node is 1
[   5 ,  719 960  35] daatr_str.access_state is 0
[   5 ,  719 974 233] state is 3
[   5 ,  720  18 200] 时隙:36---------------------------------------------------------------------
[   5 ,  739 934 370] mana_node is 1
[   5 ,  739 964 205] daatr_str.access_state is 0
[   5 ,  739 977 833] state is 3
[   5 ,  740   4 578] 时隙:37---------------------------------------------------------------------
[   5 ,  759 954 378] mana_node is 1
[   5 ,  759 982 813] daatr_str.access_state is 0
[   5 ,  759 996 610] state is 3
[   5 ,  760  19 990] 时隙:38---------------------------------------------------------------------
[   5 ,  779 936 658] mana_node is 1
[   5 ,  779 964 460] daatr_str.access_state is 0
[   5 ,  779 977 825] state is 3
[   5 ,  780   4 413] 时隙:39---------------------------------------------------------------------
[   5 ,  799 928  83] mana_node is 1
[   5 ,  799 955 815] daatr_str.access_state is 0
[   5 ,  799 970 478] state is 3
[   5 ,  799 997 565] 时隙:40---------------------------------------------------------------------
[   5 ,  819 954 593] mana_node is 1
[   5 ,  820   4 128] daatr_str.access_state is 0
[   5 ,  820  22  78] state is 3
[   5 ,  820  39 590] 时隙:41---------------------------------------------------------------------
[   5 ,  839 930 278] mana_node is 1
[   5 ,  839 955 835] daatr_str.access_state is 0
[   5 ,  839 964 818] state is 3
[   5 ,  840  19 153] 时隙:42---------------------------------------------------------------------
[   5 ,  859 934 493] mana_node is 1
[   5 ,  859 962 915] daatr_str.access_state is 0
[   5 ,  859 977 413] state is 3
[   5 ,  860   3 290] 时隙:43---------------------------------------------------------------------
[   5 ,  879 929 468] mana_node is 1
[   5 ,  879 958  85] daatr_str.access_state is 0
[   5 ,  879 972  63] state is 3
[   5 ,  879 998 115] 时隙:44---------------------------------------------------------------------
[   5 ,  899 937 520] mana_node is 1
[   5 ,  899 967 580] daatr_str.access_state is 0
[   5 ,  899 977 523] state is 3
[   5 ,  900  32 455] 时隙:45---------------------------------------------------------------------
[   5 ,  919 940 273] mana_node is 1
[   5 ,  919 970 703] daatr_str.access_state is 0
[   5 ,  919 985  55] state is 3
[   5 ,  920   6 763] 时隙:46---------------------------------------------------------------------
[   5 ,  939 930 183] mana_node is 1
[   5 ,  939 958  45] daatr_str.access_state is 0
[   5 ,  939 972 745] state is 3
[   5 ,  939 998 550] 时隙:47---------------------------------------------------------------------
[   5 ,  959 922 638] mana_node is 1
[   5 ,  959 949 810] daatr_str.access_state is 0
[   5 ,  959 963 838] state is 3
[   5 ,  959 983 898] 时隙:48---------------------------------------------------------------------
[   5 ,  979 932 680] mana_node is 1
[   5 ,  979 960 420] daatr_str.access_state is 0
[   5 ,  979 974 100] state is 3
[   5 ,  979 996 285] 时隙:49---------------------------------------------------------------------
[   5 ,  999 935 640] mana_node is 1
[   5 ,  999 963 233] daatr_str.access_state is 0
[   5 ,  999 978 733] state is 3
[   6 ,    0   6 170] 时隙: 0---------------------------------------------------------------------
当前频谱感知结果为:

1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111

1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111

1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111

1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111

1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111

1

[   6 ,   19 939 280] mana_node is 1
[   6 ,   19 971 378] daatr_str.access_state is 0
[   6 ,   19 980 325] state is 3
[   6 ,   20  36 935] 时隙: 1---------------------------------------------------------------------
[   6 ,   39 949 828] mana_node is 1
[   6 ,   39 991 360] daatr_str.access_state is 0
[   6 ,   40   0 990] state is 3
[   6 ,   40  40 188] 时隙: 2---------------------------------------------------------------------
[   6 ,   40 595 405] NODE  2 发送飞行状态信息
[   6 ,   59 966 900] mana_node is 1
[   6 ,   60   1 523] daatr_str.access_state is 0
[   6 ,   60  10 913] state is 3
[   6 ,   60  37 335] 时隙: 3---------------------------------------------------------------------
[   6 ,   79 947 803] mana_node is 1
[   6 ,   79 969 875] daatr_str.access_state is 0
[   6 ,   79 978 608] state is 3
[   6 ,   80  22 950] 时隙: 4---------------------------------------------------------------------
[   6 ,   80 535 348] NODE  2 收到普通节点飞行状态信息
[   6 ,   80 689 965] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   6 ,   99 955 385] mana_node is 1
[   6 ,   99 998 693] daatr_str.access_state is 0
[   6 ,  100   9  83] state is 3
[   6 ,  100  52 175] 时隙: 5---------------------------------------------------------------------
[   6 ,  119 960 258] mana_node is 1
[   6 ,  119 991 653] daatr_str.access_state is 0
[   6 ,  120   0 455] state is 3
[   6 ,  120  70 750] 时隙: 6---------------------------------------------------------------------
[   6 ,  139 939 980] mana_node is 1
[   6 ,  139 962 515] daatr_str.access_state is 0
[   6 ,  139 971 195] state is 3
[   6 ,  140  20 480] 时隙: 7---------------------------------------------------------------------
[   6 ,  142 452 895] NODE  2 此时未收到状态调整信息
[   6 ,  159 936 643] mana_node is 1
[   6 ,  159 968 445] daatr_str.access_state is 0
[   6 ,  159 977 218] state is 3
[   6 ,  160  10 875] 时隙: 8---------------------------------------------------------------------
[   6 ,  160 557   5] NODE  2 收到网管节点飞行状态信息
[   6 ,  160 633 450] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   6 ,  179 937 675] mana_node is 1
[   6 ,  179 961  98] daatr_str.access_state is 0
[   6 ,  179 970  33] state is 3
[   6 ,  180   7 130] 时隙: 9---------------------------------------------------------------------
[   6 ,  199 945 123] mana_node is 1
[   6 ,  199 973 670] daatr_str.access_state is 0
[   6 ,  199 987 815] state is 3
[   6 ,  200  12 755] 时隙:10---------------------------------------------------------------------
[   6 ,  219 937 668] mana_node is 1
[   6 ,  219 966 445] daatr_str.access_state is 0
[   6 ,  219 980  28] state is 3
[   6 ,  220   2 243] 时隙:11---------------------------------------------------------------------
[   6 ,  239 929 868] mana_node is 1
[   6 ,  239 955 928] daatr_str.access_state is 0
[   6 ,  239 970   3] state is 3
[   6 ,  239 993 988] 时隙:12---------------------------------------------------------------------
[   6 ,  259 936 985] mana_node is 1
[   6 ,  259 965 598] daatr_str.access_state is 0
[   6 ,  259 979 413] state is 3
[   6 ,  260   5 203] 时隙:13---------------------------------------------------------------------
[   6 ,  279 932 535] mana_node is 1
[   6 ,  279 980 615] daatr_str.access_state is 0
[   6 ,  279 994 193] state is 3
[   6 ,  280  69 818] 时隙:14---------------------------------------------------------------------
[   6 ,  299 929 328] mana_node is 1
[   6 ,  299 955 750] daatr_str.access_state is 0
[   6 ,  299 969 270] state is 3
[   6 ,  299 995 508] 时隙:15---------------------------------------------------------------------
[   6 ,  319 946 135] mana_node is 1
[   6 ,  319 974 955] daatr_str.access_state is 0
[   6 ,  319 988 728] state is 3
[   6 ,  320   8 943] 时隙:16---------------------------------------------------------------------
[   6 ,  339 936  23] mana_node is 1
[   6 ,  339 963 755] daatr_str.access_state is 0
[   6 ,  339 977 555] state is 3
[   6 ,  340   2 585] 时隙:17---------------------------------------------------------------------
[   6 ,  359 930 765] mana_node is 1
[   6 ,  359 958 288] daatr_str.access_state is 0
[   6 ,  359 972 555] state is 3
[   6 ,  359 986 265] 时隙:18---------------------------------------------------------------------
[   6 ,  379 929 610] mana_node is 1
[   6 ,  379 977 903] daatr_str.access_state is 0
[   6 ,  379 992 505] state is 3
[   6 ,  380  20 103] 时隙:19---------------------------------------------------------------------
[   6 ,  399 937 390] mana_node is 1
[   6 ,  399 965 785] daatr_str.access_state is 0
[   6 ,  399 979 968] state is 3
[   6 ,  400   1 760] 时隙:20---------------------------------------------------------------------
[   6 ,  419 926 908] mana_node is 1
[   6 ,  419 953  30] daatr_str.access_state is 0
[   6 ,  419 967 275] state is 3
[   6 ,  419 988 658] 时隙:21---------------------------------------------------------------------
[   6 ,  439 926 660] mana_node is 1
[   6 ,  439 956 115] daatr_str.access_state is 0
[   6 ,  439 970 370] 时隙:22---------------------------------------------------------------------
[   6 ,  439 998  60] state is 3
[   6 ,  459 926 980] mana_node is 1
[   6 ,  459 954 508] daatr_str.access_state is 0
[   6 ,  459 967 935] state is 3
[   6 ,  459 992 448] 时隙:23---------------------------------------------------------------------
[   6 ,  479 926 555] mana_node is 1
[   6 ,  479 953 638] daatr_str.access_state is 0
[   6 ,  479 990 810] state is 3
[   6 ,  480  16 320] 时隙:24---------------------------------------------------------------------
[   6 ,  499 932 125] mana_node is 1
[   6 ,  499 960  75] daatr_str.access_state is 0
[   6 ,  499 973 815] state is 3
[   6 ,  500  28 365] 时隙:25---------------------------------------------------------------------
[   6 ,  519 934   8] mana_node is 1
[   6 ,  519 961  68] daatr_str.access_state is 0
[   6 ,  519 975 250] state is 3
[   6 ,  520   1 418] 时隙:26---------------------------------------------------------------------
[   6 ,  539 940  20] mana_node is 1
[   6 ,  539 969 440] daatr_str.access_state is 0
[   6 ,  539 983 300] state is 3
[   6 ,  540   5 745] 时隙:27---------------------------------------------------------------------
[   6 ,  540  21 135] 网络层管控信息通告
[   6 ,  540  30 293] 网管信道队列业务为空
[   6 ,  559 926 158] mana_node is 1
[   6 ,  559 961 210] daatr_str.access_state is 0
[   6 ,  559 974 970] state is 3
[   6 ,  560   0 498] 时隙:28---------------------------------------------------------------------
[   6 ,  579 940  15] mana_node is 1
[   6 ,  579 968 288] daatr_str.access_state is 0
[   6 ,  579 983   3] state is 3
[   6 ,  580   9 718] 时隙:29---------------------------------------------------------------------
[   6 ,  599 935 573] mana_node is 1
[   6 ,  599 963 973] daatr_str.access_state is 0
[   6 ,  599 978 905] state is 3
[   6 ,  600   1 725] 时隙:30---------------------------------------------------------------------
[   6 ,  619 938 153] mana_node is 1
[   6 ,  619 967 125] daatr_str.access_state is 0
[   6 ,  619 980 940] state is 3
[   6 ,  620  42 758] 时隙:31---------------------------------------------------------------------
[   6 ,  639 927 633] mana_node is 1
[   6 ,  639 965 335] daatr_str.access_state is 0
[   6 ,  639 980 448] state is 3
[   6 ,  640  75 170] 时隙:32---------------------------------------------------------------------
[   6 ,  640 793 763] Node  2 收到网管信道数据包, 并向网络层传递
[   6 ,  659 929 948] mana_node is 2
[   6 ,  659 964 573] daatr_str.access_state is 0
[   6 ,  659 973 475] state is 3
[   6 ,  660  20 243] 时隙:33---------------------------------------------------------------------
[   6 ,  679 942 835] mana_node is 2
[   6 ,  679 975 945] daatr_str.access_state is 0
[   6 ,  679 991 243] state is 3
[   6 ,  680  13  20] 时隙:34---------------------------------------------------------------------
